# episode,agent0,agent1,agent2
6.350100000000000000e+04,-2.423887956286082002e+01,-1.330299104037364799e+01,-1.135006143388197586e+01
6.400100000000000000e+04,-2.403760761882946184e+01,-1.364815776512993040e+01,-1.065185642652613041e+01
6.450100000000000000e+04,-2.410312093893994856e+01,-1.272603591724989869e+01,-1.154902939511339710e+01
6.500100000000000000e+04,-2.392620404079342933e+01,-1.344395667063504440e+01,-1.049624974460206062e+01
6.550100000000000000e+04,-2.402978153486823842e+01,-1.336519562082889045e+01,-1.110374008276041380e+01
6.600100000000000000e+04,-2.404676503006128740e+01,-1.296336910734403425e+01,-1.045152409121096682e+01
6.650100000000000000e+04,-2.407976778209255286e+01,-1.417688907743248450e+01,-1.071125796844099121e+01
6.700100000000000000e+04,-2.410957645559273388e+01,-1.323597050298825906e+01,-1.050274300050062770e+01
6.750100000000000000e+04,-2.406525601570823980e+01,-1.336361493267404121e+01,-1.114571777672905029e+01
6.800100000000000000e+04,-2.405230288483597434e+01,-1.289736209817940882e+01,-1.075005437451569179e+01
6.850100000000000000e+04,-2.422483144014345058e+01,-1.316529754256987061e+01,-1.114047672709570769e+01
6.900100000000000000e+04,-2.403595153691006914e+01,-1.287605356048886485e+01,-1.166535712384984080e+01
6.950100000000000000e+04,-2.399692899794478862e+01,-1.405443271211523459e+01,-1.076930756130685829e+01
7.000100000000000000e+04,-2.413807888877241226e+01,-1.352729980665589160e+01,-1.057263280498064617e+01
7.050100000000000000e+04,-2.405208376076348031e+01,-1.286495763132615266e+01,-1.029367118036737239e+01
7.100100000000000000e+04,-2.390409414173130997e+01,-1.380349444263870495e+01,-1.084155740808697388e+01
7.150100000000000000e+04,-2.417364491271533566e+01,-1.277636108871639564e+01,-1.057230313997509441e+01
7.200100000000000000e+04,-2.397397956760344684e+01,-1.292634952069352750e+01,-1.091905808024408842e+01
7.250100000000000000e+04,-2.383530868567165584e+01,-1.311836413470433449e+01,-1.007103551665822039e+01
7.300100000000000000e+04,-2.388617590055013906e+01,-1.333764595064423553e+01,-1.073968308239491343e+01
7.350100000000000000e+04,-2.399260308660898744e+01,-1.407916694748805320e+01,-1.028051412225136119e+01
7.400100000000000000e+04,-2.402003254023320977e+01,-1.411944334218124020e+01,-1.046148110020877908e+01
7.450100000000000000e+04,-2.409755781411633535e+01,-1.359390102833010339e+01,-1.092915250643500258e+01
7.500100000000000000e+04,-2.402284920081762820e+01,-1.328639687057294161e+01,-1.110059734939843068e+01
7.550100000000000000e+04,-2.406348295069773258e+01,-1.405121493744546868e+01,-1.055877103534607997e+01
7.600100000000000000e+04,-2.395006195378324421e+01,-1.293945761137606709e+01,-1.075630399159183526e+01
7.650100000000000000e+04,-2.418597592988448497e+01,-1.316385687528840798e+01,-1.082789463827541354e+01
7.700100000000000000e+04,-2.406137211148428534e+01,-1.342456727043810361e+01,-1.045308063006992327e+01
7.750100000000000000e+04,-2.421658402775755903e+01,-1.319691331651461397e+01,-1.012797256370064147e+01
7.800100000000000000e+04,-2.407678118511344678e+01,-1.319756414814843026e+01,-1.056118687907946452e+01
7.850100000000000000e+04,-2.406770366607130285e+01,-1.301730846346866244e+01,-1.056591042063576324e+01
7.900100000000000000e+04,-2.405706045157428008e+01,-1.335691650603281033e+01,-1.101371221535352518e+01
7.950100000000000000e+04,-2.412658981670535852e+01,-1.307298495917073922e+01,-1.105572213772940415e+01
8.000100000000000000e+04,-2.407181113620059421e+01,-1.277202109897179128e+01,-1.081549134765116449e+01
8.050100000000000000e+04,-2.405074732770737000e+01,-1.282121511404033676e+01,-1.132840731396852263e+01
8.100100000000000000e+04,-2.404230630475315422e+01,-1.359081432707148274e+01,-1.072380485519010662e+01
8.150100000000000000e+04,-2.436367779486546681e+01,-1.369588969920454602e+01,-1.038163980990538349e+01
8.200100000000000000e+04,-2.374839886564969405e+01,-1.351617695658245211e+01,-1.100787623478157684e+01
8.250100000000000000e+04,-2.410049260588295539e+01,-1.266427402655222068e+01,-1.071157166776840697e+01
8.300100000000000000e+04,-2.403655637632477138e+01,-1.352862218770981784e+01,-1.106753494856711839e+01
8.350100000000000000e+04,-2.396176316837002318e+01,-1.391539220486702888e+01,-1.071337697013891699e+01
8.400100000000000000e+04,-2.408927276261395534e+01,-1.337898176920580262e+01,-1.012036147941870645e+01
8.450100000000000000e+04,-2.400533887370833241e+01,-1.331647208199781929e+01,-1.038457926684196053e+01
8.500100000000000000e+04,-2.404988773244028266e+01,-1.285732943964379338e+01,-1.092719377845074469e+01
8.550100000000000000e+04,-2.399770355421686219e+01,-1.259212213201318953e+01,-1.039653026031677641e+01
8.600100000000000000e+04,-2.393544665351882017e+01,-1.383043952224540263e+01,-1.025529856811827578e+01
8.650100000000000000e+04,-2.409448569021648368e+01,-1.333560735186264523e+01,-1.056774934783307884e+01
8.700100000000000000e+04,-2.405702031894580273e+01,-1.353826736516583651e+01,-1.155944212748471678e+01
8.750100000000000000e+04,-2.403218038106461307e+01,-1.354434753731510632e+01,-1.023562547728783478e+01
8.800100000000000000e+04,-2.389680199227553459e+01,-1.410644929742170461e+01,-1.040045141323089695e+01
8.850100000000000000e+04,-2.405147430157942523e+01,-1.259512126939358367e+01,-1.107852483544248301e+01
8.900100000000000000e+04,-2.403565496116519284e+01,-1.219752355467924865e+01,-1.102860006426790385e+01
8.950100000000000000e+04,-2.411872750888648653e+01,-1.306238359812456373e+01,-9.893141826554508356e+00
9.000100000000000000e+04,-2.425658491368315950e+01,-1.302066884136060843e+01,-1.022293003395047251e+01
9.050100000000000000e+04,-2.390552771925009523e+01,-1.347698796309357760e+01,-1.107316133715842810e+01
9.100100000000000000e+04,-2.426341272960424078e+01,-1.349581090336111089e+01,-1.005886874829756827e+01
9.150100000000000000e+04,-2.407807348464755037e+01,-1.346867940583191547e+01,-1.084368109471271957e+01
9.200100000000000000e+04,-2.419153182319611517e+01,-1.334522567347350552e+01,-1.008578164839906677e+01
9.250100000000000000e+04,-2.391096571182335495e+01,-1.277353837433115658e+01,-1.012061679716242146e+01
9.300100000000000000e+04,-2.405438720767616090e+01,-1.345879185427645552e+01,-1.039913759089144385e+01
9.350100000000000000e+04,-2.384611229352281114e+01,-1.278997785961033173e+01,-1.023518759836048275e+01
9.400100000000000000e+04,-2.382573108246873872e+01,-1.377126915610342728e+01,-1.040271212216780761e+01
9.450100000000000000e+04,-2.397567268655184591e+01,-1.362794446814666216e+01,-9.952489829807360522e+00
9.500100000000000000e+04,-2.409434644674274040e+01,-1.344038661740066942e+01,-1.075929993635244131e+01
9.550100000000000000e+04,-2.384000530645286275e+01,-1.392328365042163441e+01,-1.003218805599708219e+01
9.600100000000000000e+04,-2.419681958359247176e+01,-1.319136121904976378e+01,-1.027826722886388744e+01
9.650100000000000000e+04,-2.387816288549561605e+01,-1.322588944279780776e+01,-1.032726693125613160e+01
9.700100000000000000e+04,-2.408658800355773266e+01,-1.389795722145161960e+01,-1.044470778365128361e+01
9.750100000000000000e+04,-2.397709968475348319e+01,-1.290961090614857376e+01,-1.028386288838751206e+01
9.800100000000000000e+04,-2.391033810952626126e+01,-1.343158234320591582e+01,-9.934246891522182210e+00
9.850100000000000000e+04,-2.386079770608824546e+01,-1.278789097379725348e+01,-9.927583462982724427e+00
9.900100000000000000e+04,-2.395911106987270855e+01,-1.250886078887665676e+01,-1.006682399848365961e+01
9.950100000000000000e+04,-2.395750278014023493e+01,-1.324469559345302727e+01,-1.039260929848346748e+01
